"CATEGORY_CODE","ITEM_ID","ITEM_PRICE","ITEM_UPC","REPL_QTY","_FREQUENCY"
"20140","21593","9.1","18653310794","12","1"
"20100","21594","1.8","14925548310","18","4"
"20220","21595","29.06","14476859224","18","1"
"20100","21596","1.75","13744955691","18","1"
"20100","21597","1.96","14879144448","18","1"
"20190","21598","3.59","17226365218","12","1"
"20100","21599","2.06","10650844581","12","1"
"20100","21600","1.97","14799946332","1","1"
"20100","21601","2","19559714802","24","3"
"20190","21602","4.14","14118240173","18","2"
"20600","21603","5.28","11202515050","24","1"
"20640","21604","5.27","11138070771","18","2"
"20100","21605","2.01","17010062048","18","4"
"20100","21606","2.11","12028922616","18","1"
"20160","21607","11.83","13173785702","24","2"
"20460","21608","9.26","10985564764","12","1"
"20100","21609","1.85","10191187840","18","2"
"20100","21610","2.02","15461689199","24","2"
"20620","21611","15.09","13213244578","24","4"
"20100","21612","2.1","13065058039","1","1"
"20100","21613","2.03","13184714032","1","1"
"20140","21614","11.44","16937795024","1","1"
"20100","21615","1.96","10259626068","1","1"
"20100","21616","1.81","16693378714","12","1"
"20100","21617","1.94","13571109166","18","1"
"20200","21618","20.39","18030516892","1","1"
"20100","21619","2.34","10615131726","24","1"
"20160","21620","13.48","17908475954","18","1"
"20100","21621","2.08","15419181602","18","3"
"20160","21622","11.59","13003785432","12","1"
"20150","21623","6.11","11568714789","12","2"
"20100","21624","2","12382131429","1","3"
"20100","21625","2.08","16650501533","12","1"
"20100","21626","2.01","19513335847","1","4"
"20100","21627","2.07","16016426615","1","1"
"20100","21628","1.74","10870041441","1","2"
"20100","21629","1.98","10716058500","12","1"
"20100","21630","1.83","13523703601","1","1"
"20100","21631","2.07","11015386346","18","2"
"20280","21632","14.28","10230080592","1","1"
"20100","21633","1.74","11618133819","18","4"
"20140","21634","10.24","18662934683","1","2"
"20160","21635","11.87","18410080837","18","4"
"20100","21636","2.16","13669586675","1","2"
"20100","21637","2.13","18727157653","24","1"
"20100","21638","1.84","14078865193","12","3"
"20240","21639","12.4","15104888392","1","2"
"20160","21640","10.63","14241871860","18","1"
"20640","21641","5.65","19016208729","1","1"
"20190","21642","3.64","17520987490","12","1"
"20100","21643","2.38","15721728698","24","1"
"20100","21644","1.89","17313669616","18","2"
"20440","21645","9.95","11155035870","1","1"
"20100","21646","1.64","18868114888","12","2"
"20160","21647","11.95","14676760254","24","1"
"20100","21648","2.01","11164416205","1","4"
"20100","21649","1.53","14102608840","18","4"
"20100","21650","2.11","17896955802","18","1"
"20100","21651","2.31","16904138762","1","3"
"20600","21652","4.79","11419692019","1","1"
"20640","21653","4.65","15539477186","1","1"
"20100","21654","2.14","12428677211","12","1"
"20220","21655","26.28","19515467920","1","1"
"20160","21656","10.07","13748944137","24","4"
"20380","21657","7.37","12908997652","24","1"
"20100","21658","1.99","16874241075","12","4"
"20100","21659","1.78","15676472494","18","3"
"20600","21660","4.38","10020148184","18","2"
"20100","21661","1.98","12488764346","18","2"
"20460","21662","6.77","11267329255","12","1"
"20100","21663","1.65","14635646312","1","4"
"20100","21664","2.24","19307322155","12","1"
"20100","21665","1.94","14861927840","18","3"
"20100","21666","2.1","13387935824","12","1"
"20530","21667","20.03","19847610798","1","1"
"20180","21668","3.66","12482342001","12","2"
"20100","21669","1.88","13372068712","24","2"
"20600","21670","4.87","14670251509","18","4"
"20640","21671","4.76","11569303035","24","2"
"20160","21672","10.59","14001983765","12","1"
"20100","21673","2.15","18128059532","12","2"
"20100","21674","1.84","10172704218","24","1"
"20100","21675","1.99","11151784818","12","3"
"20460","21676","9.16","18837528968","1","2"
"20730","21677","5.29","11562600299","12","2"
"20100","21678","2.38","12366606479","24","2"
"20640","21679","5.36","10786929873","24","1"
"20100","21680","2.21","10739711888","24","3"
"20100","21681","1.89","17868027655","18","1"
"20190","21682","4.14","15252861966","18","1"
"20100","21683","2.19","13066057579","18","2"
"20100","21684","1.99","12188251424","24","1"
"20100","21685","2.01","17675859236","18","1"
"20140","21686","9.49","17569081176","12","1"
"20100","21687","1.85","17714982868","18","1"
"20100","21688","2.05","10397551746","24","2"
"20100","21689","2.18","13335274412","12","2"
"20100","21690","1.98","15034620336","12","4"
"20100","21691","2.02","19653620010","24","1"
"20190","21692","3.87","10399151339","1","3"
"20420","21693","8.4","15449417362","12","1"
"20100","21694","2.05","12892323817","24","1"
"20100","21695","1.8","11907121026","12","1"
"20100","21696","1.96","17392612541","24","1"
"20240","21697","18.14","19810706683","18","1"
"20810","21698","10.42","15170855315","1","4"
"20100","21699","2.06","14467501936","1","2"
"20100","21700","1.99","10959269185","18","4"
"20100","21701","1.88","11393627399","24","1"
"20100","21702","2.21","12499429172","1","1"
"20160","21703","10.13","16296579163","12","1"
"20100","21704","1.99","13469284524","24","1"
"20100","21705","2.13","16662349033","18","3"
"20150","21706","5.69","11937593914","18","1"
"20730","21707","5.67","18891348352","1","1"
"20100","21708","1.94","19730652022","24","1"
"20800","21709","8.91","18849315666","18","1"
"20100","21710","1.77","19141321906","24","2"
"20670","21711","9.29","14670278562","24","1"
"20100","21712","2.13","19545327122","12","2"
"20100","21713","2.11","18919708487","24","3"
"20620","21714","13.42","12016665097","1","1"
"20100","21715","2.3","18591461447","12","3"
"20100","21716","1.9","19348557284","24","2"
"20100","21717","1.89","19108960414","24","2"
"20100","21718","1.92","10451414602","24","3"
"20100","21719","2.07","18922402918","24","3"
"20100","21720","1.96","10051268957","24","2"
"20640","21721","4.63","13683548914","12","1"
"20100","21722","1.99","14028895471","12","2"
"20160","21723","12.82","10168336784","24","1"
"20640","21724","5.4","13294316341","18","3"
"20640","21725","4.57","10659752628","18","1"
"20460","21726","8.67","13789191802","24","1"
"20100","21727","2.07","14560379419","12","1"
"20100","21728","1.9","15842168470","1","1"
"20100","21729","2.31","14904305458","12","2"
"20100","21730","1.99","18634773630","24","1"
"20150","21731","6.67","13674622229","1","2"
"20100","21732","1.99","15449597271","18","2"
"20100","21733","1.56","13037907555","18","2"
"20100","21734","2.19","19511302423","24","1"
"20460","21735","6.99","15627768195","18","1"
"20600","21736","5.94","19226182728","12","2"
"20100","21737","1.92","11967360512","18","3"
"20160","21738","11.62","13817210594","12","1"
"20160","21739","11.67","12626467746","24","3"
"20100","21740","1.77","10377701601","12","2"
"20100","21741","2","10935748853","12","1"
"20100","21742","2.28","12203896055","1","2"
"20180","21743","3.93","15388107044","1","1"
"20100","21744","2.01","18038468817","18","1"
"20100","21745","1.97","14931373678","18","1"
"20100","21746","1.67","19301473818","24","1"
"20100","21747","1.83","14946596501","18","1"
"20100","21748","2.47","19555441952","1","1"
"20100","21749","1.97","12522358443","18","2"
"20160","21750","10.84","17515956958","18","2"
"20100","21751","2.06","18892754697","12","2"
"20100","21752","2.19","19716487550","18","1"
"20100","21753","1.72","16507295637","24","3"
"20100","21754","1.8","12376231729","1","2"
"20100","21755","2.06","13659162311","12","2"
"20100","21756","1.79","13282809081","12","1"
"20800","21757","7.74","11778927485","12","1"
"20100","21758","1.72","17084657192","1","2"
"20100","21759","1.93","12728874217","12","2"
"20100","21760","2.36","17597711181","1","4"
"20100","21761","1.82","18926814830","18","2"
"20330","21762","86.85","17888907201","24","1"
"20100","21763","1.86","14007620746","1","2"
"20100","21764","1.83","19401220473","12","1"
"20180","21765","4.2","16399097740","24","1"
"20100","21766","2.24","18909421039","24","2"
"20100","21767","1.79","13836539674","12","4"
"20100","21768","1.61","14217079473","18","2"
"20100","21769","1.77","10549200873","1","1"
"20100","21770","2","18960212188","1","2"
"20150","21771","5.3","12371179261","24","2"
"20160","21772","11.64","12628738226","24","1"
"20100","21773","1.93","11505029606","24","4"
"20100","21774","1.89","16594033736","18","1"
"20100","21775","2.23","11905875166","24","1"
"20100","21776","1.8","16061496579","12","3"
"20460","21777","8.94","11529431030","12","2"
"20220","21778","32.85","11232136304","12","4"
"20100","21779","2.35","11418917080","1","1"
"20600","21780","4.26","11111396275","12","2"
"20100","21781","1.93","19983047986","12","4"
"20100","21782","1.92","16767818484","12","1"
"20100","21783","2.06","10618760076","1","1"
"20100","21784","1.98","13159367690","24","1"
"20100","21785","1.81","13879605360","1","3"
"20100","21786","2","16919233691","12","2"
"20100","21787","1.99","17481916183","1","1"
"20100","21788","1.93","19578601113","12","2"
"20460","21789","8.75","13028224291","24","2"
"20160","21790","12.08","11422726623","12","3"
"20640","21791","4.57","14139571222","18","1"
"20100","21792","2.29","11730561807","24","1"
"20100","21793","1.82","17647300469","18","4"
"20100","21794","2.25","14057946886","18","1"
"20100","21795","1.96","12416511865","12","1"
"20640","21796","4.57","12512808070","1","1"
"20100","21797","2.17","17694043080","24","4"
"20100","21798","2.13","15311268774","12","1"
"20100","21799","2.13","13319521184","24","3"
"20100","21800","2.28","11055367981","12","1"
"20160","21801","12.54","10221180143","1","1"
"20100","21802","2.12","17718685396","1","2"
"20640","21803","5.43","19004894593","1","4"
"20100","21804","2.12","13132054130","24","2"
"20100","21805","2.13","13183891250","12","2"
"20180","21806","3.69","14789089699","24","1"
"20100","21807","1.91","12714353651","18","4"
"20160","21808","13.02","15816266629","24","1"
"20100","21809","1.75","13560646185","1","1"
"20100","21810","1.66","15562728481","1","2"
"20100","21811","2.2","11829723866","24","1"
"20280","21812","12.79","18599356473","1","3"
"20100","21813","2.13","12278593486","24","3"
"20100","21814","2.15","18579029035","12","1"
"20100","21815","1.86","17432925211","18","2"
"20100","21816","2.02","16250839276","18","1"
"20100","21817","2.18","16438072804","1","1"
"20100","21818","2.38","15702983052","18","3"
"20100","21819","1.67","18244258441","1","3"
"20100","21820","1.94","17405763882","12","2"
"20160","21821","13.06","10137456316","1","1"
"20100","21822","2.12","16429950104","1","2"
"20100","21823","2.22","14611154943","1","1"
"20160","21824","12.82","13194443086","18","4"
"20100","21825","1.72","18148598643","18","1"
"20160","21826","12.45","10407865462","24","1"
"20100","21827","1.86","15808280825","18","1"
"20160","21828","13.17","13737926843","1","1"
"20100","21829","1.92","19966044447","24","3"
"20280","21830","16.27","12055931756","24","3"
"20100","21831","1.94","16689864389","12","1"
"20100","21832","1.91","17050135805","12","4"
"20160","21833","12.55","10928716247","24","3"
"20100","21834","2.03","16108805754","1","4"
"20460","21835","8.09","11169591215","12","2"
"20100","21836","2.24","18379888913","24","4"
"20460","21837","8.03","12401778914","24","1"
"20100","21838","2.01","10099943117","1","1"
"20800","21839","7.57","10115773063","12","2"
"20640","21840","5.5","10921195607","12","1"
"20240","21841","15.02","16031634723","12","4"
"20140","21842","8.71","18392467971","12","1"
"20100","21843","2.14","18239448864","12","3"
"20300","21844","367.82","13263151914","18","2"
"20160","21845","12.99","17627223389","18","2"
"20160","21846","13.11","17516085772","12","2"
"20460","21847","8.59","17746499844","24","1"
"20100","21848","1.95","19119858907","1","4"
"20100","21849","1.94","18716173664","12","1"
"20150","21850","6.75","16442974982","24","1"
"20220","21851","31.29","12092627184","18","1"
"20100","21852","2","13564725550","18","3"
"20100","21853","1.93","17966662303","18","1"
"20100","21854","2.14","19240739123","24","2"
"20100","21855","2.1","16514579359","1","1"
"20100","21856","2.58","18273822334","18","2"
"20260","21857","63.49","13165379262","12","2"
"20100","21858","2.13","15154752440","1","1"
"20100","21859","1.99","17661861837","12","4"
"20100","21860","2.13","14545017287","1","4"
"20100","21861","2.27","16090928143","1","1"
"20620","21862","15.31","10601431679","24","3"
"20100","21863","2.21","13992553961","18","3"
"20600","21864","5.21","16027855727","1","3"
"20380","21865","6.32","15285287952","18","3"
"20800","21866","6.19","10518886637","18","1"
"20640","21867","5.59","10781521957","12","1"
"20220","21868","30.52","14777915348","12","3"
"20100","21869","2.18","16139550740","12","2"
"20100","21870","1.79","17562105679","24","1"
"20100","21871","2.1","11288059256","1","1"
"20380","21872","6.26","14887532039","18","1"
"20150","21873","6.55","11331447164","18","1"
"20100","21874","2.16","16288640639","12","1"
"20100","21875","1.86","14322569222","24","2"
"20460","21876","8.99","17646703583","18","1"
"20100","21877","2.02","19469190194","1","1"
"20100","21878","2.22","14772616722","24","2"
"20180","21879","3.98","15771065140","24","1"
"20100","21880","1.95","17463216326","12","1"
"20380","21881","6.66","15907519506","1","3"
"20100","21882","1.99","19422338668","1","2"
"20100","21883","2.02","11312680973","24","2"
"20150","21884","4.66","16248347255","24","3"
"20100","21885","2.2","13209635472","24","3"
"20100","21886","2","11125173776","18","2"
"20140","21887","10.65","11891009584","24","1"
"20160","21888","11.12","11890319555","1","4"
"20100","21889","1.81","16231580347","12","3"
"20100","21890","2.11","12765278470","1","3"
"20100","21891","1.88","15943960022","24","1"
"20160","21892","12.68","10683105199","12","1"
"20620","21893","12.13","13832771311","18","1"
"20100","21894","1.74","19195840511","18","2"
"20100","21895","2.17","18627350386","12","1"
"20100","21896","2.27","14479510858","24","3"
"20100","21897","2","19489453000","24","1"
"20100","21898","1.85","13524898747","18","3"
"20100","21899","2.22","12531791288","24","1"
"20100","21900","2.12","11284629720","24","2"
"20100","21901","1.77","11163171582","1","1"
"20100","21902","1.9","17007384472","1","4"
"20420","21903","11.35","12695360103","24","2"
"20100","21904","2.11","17338032850","24","1"
"20150","21905","5.64","18413102386","24","1"
"20100","21906","2.18","19032819172","24","4"
"20100","21907","2.12","16776692383","12","2"
"20600","21908","5.21","15703721473","24","2"
"20100","21909","2.15","13932448726","18","1"
"20100","21910","2.22","12108935383","24","1"
